case_id,track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
40,8,5,500,car,1030.331,991.458,-7.678,0.694,3.051,3.8,1.81
40,1,6,600,car,993.34,1006.75,-0.091,-0.486,-1.756,5.3,2.06
40,2,6,600,car,1026.467,998.522,-0.061,-0.293,-1.776,4.88,2.17
40,3,6,600,car,950.542,1005.333,-7.004,0.466,3.075,4.7,1.9
40,4,6,600,car,1019.084,1002.218,-0.293,-0.485,-2.114,4.68,1.93
40,5,6,600,car,989.362,968.297,-1.39,-12.056,-1.686,4.66,1.87
40,6,6,600,car,983.408,1000.086,-9.014,1.186,3.011,5.3,1.86
40,7,6,600,car,1021.096,990.684,-8.2,1.486,2.962,4.64,1.92
40,8,6,600,car,1029.563,991.523,-7.646,0.663,3.055,3.8,1.81
40,1,7,700,car,993.333,1006.701,-0.078,-0.419,-1.755,5.3,2.06
40,2,7,700,car,1026.462,998.493,-0.067,-0.321,-1.775,4.88,2.17
40,3,7,700,car,949.841,1005.377,-6.841,0.445,3.077,4.7,1.9
40,4,7,700,car,1019.054,1002.17,-0.299,-0.494,-2.115,4.68,1.93
40,5,7,700,car,989.241,967.089,-1.242,-12.083,-1.673,4.66,1.87
40,6,7,700,car,982.507,1000.205,-8.941,1.179,3.01,5.3,1.86
40,7,7,700,car,1020.276,990.833,-8.205,1.491,2.962,4.64,1.92
40,8,7,700,car,1028.798,991.586,-7.616,0.634,3.059,3.8,1.81
40,1,8,800,car,993.327,1006.659,-0.065,-0.349,-1.754,5.3,2.06
40,2,8,800,car,1026.456,998.461,-0.073,-0.352,-1.775,4.88,2.17
40,3,8,800,car,949.157,1005.42,-6.678,0.426,3.078,4.7,1.9
40,4,8,800,car,1019.024,1002.121,-0.303,-0.501,-2.115,4.68,1.93
40,5,8,800,car,989.134,965.879,-1.097,-12.097,-1.661,4.66,1.87
40,6,8,800,car,981.613,1000.323,-8.865,1.172,3.01,5.3,1.86
40,7,8,800,car,1019.456,990.983,-8.209,1.496,2.961,4.64,1.92
40,8,8,800,car,1028.036,991.645,-7.589,0.607,3.062,3.8,1.81
40,1,9,900,car,993.321,1006.624,-0.051,-0.277,-1.753,5.3,2.06
40,2,9,900,car,1026.45,998.425,-0.079,-0.384,-1.774,4.88,2.17
40,3,9,900,car,948.489,1005.461,-6.514,0.409,3.079,4.7,1.9
40,4,9,900,car,1018.993,1002.071,-0.305,-0.503,-2.116,4.68,1.93
40,6,9,900,car,980.726,1000.441,-8.784,1.166,3.01,5.3,1.86
40,7,9,900,car,1018.635,991.133,-8.212,1.5,2.961,4.64,1.92
40,8,9,900,car,1027.277,991.702,-7.567,0.582,3.065,3.8,1.81
40,1,10,1000,car,993.317,1006.596,-0.038,-0.206,-1.753,5.3,2.06
40,2,10,1000,car,1026.443,998.387,-0.085,-0.416,-1.773,4.88,2.17
40,3,10,1000,car,947.838,1005.501,-6.35,0.393,3.08,4.7,1.9
40,4,10,1000,car,1018.962,1002.021,-0.304,-0.502,-2.116,4.68,1.93
40,6,10,1000,car,979.848,1000.559,-8.699,1.16,3.009,5.3,1.86
40,7,10,1000,car,1017.814,991.283,-8.213,1.503,2.961,4.64,1.92
40,8,10,1000,car,1026.52,991.758,-7.548,0.56,3.067,3.8,1.81
40,1,11,1100,car,993.313,1006.575,-0.025,-0.137,-1.752,5.3,2.06
40,2,11,1100,car,1026.436,998.345,-0.091,-0.446,-1.772,4.88,2.17
40,3,11,1100,car,947.203,1005.54,-6.185,0.379,3.08,4.7,1.9
40,4,11,1100,car,1018.931,1001.972,-0.301,-0.496,-2.117,4.68,1.93
40,6,11,1100,car,978.978,1000.676,-8.61,1.155,3.008,5.3,1.86
40,7,11,1100,car,1016.993,991.434,-8.212,1.506,2.96,4.64,1.92
40,8,11,1100,car,1025.765,991.811,-7.532,0.542,3.07,3.8,1.81
40,1,12,1200,car,993.31,1006.56,0.0,0.0,-1.752,5.3,2.06
40,2,12,1200,car,1026.428,998.3,-0.096,-0.473,-1.771,4.88,2.17
40,3,12,1200,car,946.584,1005.577,-6.02,0.366,3.081,4.7,1.9
40,4,12,1200,car,1018.9,1001.922,-0.295,-0.485,-2.117,4.68,1.93
40,6,12,1200,car,978.118,1000.793,-8.516,1.149,3.007,5.3,1.86
40,7,12,1200,car,1016.171,991.585,-8.209,1.509,2.96,4.64,1.92
40,8,12,1200,car,1025.011,991.863,-7.52,0.526,3.072,3.8,1.81
40,1,13,1300,car,993.31,1006.56,0.0,0.0,-1.752,5.3,2.06
40,2,13,1300,car,1026.42,998.252,-0.101,-0.499,-1.77,4.88,2.17
40,3,13,1300,car,945.982,1005.613,-5.855,0.354,3.081,4.7,1.9
40,4,13,1300,car,1018.869,1001.875,-0.285,-0.468,-2.118,4.68,1.93
40,6,13,1300,car,977.266,1000.91,-8.417,1.144,3.007,5.3,1.86
40,7,13,1300,car,1015.351,991.737,-8.204,1.511,2.959,4.64,1.92
40,8,13,1300,car,1024.259,991.914,-7.51,0.514,3.073,3.8,1.81
40,1,14,1400,car,993.31,1006.56,0.0,0.0,-1.752,5.3,2.06
40,2,14,1400,car,1026.412,998.202,-0.105,-0.522,-1.769,4.88,2.17
40,3,14,1400,car,945.396,1005.649,-5.689,0.342,3.081,4.7,1.9
40,4,14,1400,car,1018.84,1001.828,-0.273,-0.447,-2.119,4.68,1.93
40,6,14,1400,car,976.425,1001.026,-8.314,1.137,3.006,5.3,1.86
40,7,14,1400,car,1014.53,991.888,-8.197,1.512,2.959,4.64,1.92
40,8,14,1400,car,1023.508,991.964,-7.502,0.505,3.074,3.8,1.81
40,1,15,1500,car,993.31,1006.56,0.0,0.0,-1.752,5.3,2.06
40,2,15,1500,car,1026.403,998.15,-0.109,-0.544,-1.768,4.88,2.17
40,3,15,1500,car,944.828,1005.683,-5.523,0.331,3.082,4.7,1.9
40,4,15,1500,car,1018.811,1001.784,-0.257,-0.42,-2.12,4.68,1.93
40,6,15,1500,car,975.594,1001.141,-8.207,1.131,3.005,5.3,1.86
40,7,15,1500,car,1013.711,992.04,-8.188,1.514,2.959,4.64,1.92
40,8,15,1500,car,1022.758,992.014,-7.495,0.499,3.075,3.8,1.81
40,1,16,1600,car,993.31,1006.56,0.0,0.0,-1.752,5.3,2.06
40,2,16,1600,car,1026.394,998.095,-0.112,-0.563,-1.767,4.88,2.17
40,3,16,1600,car,944.275,1005.716,-5.358,0.321,3.082,4.7,1.9
40,4,16,1600,car,1018.785,1001.743,-0.239,-0.39,-2.121,4.68,1.93
40,6,16,1600,car,974.773,1001.256,-8.096,1.124,3.004,5.3,1.86
40,7,16,1600,car,1012.892,992.192,-8.178,1.516,2.958,4.64,1.92
40,8,16,1600,car,1022.008,992.063,-7.489,0.496,3.075,3.8,1.81
40,1,17,1700,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,17,1700,car,1026.384,998.038,-0.115,-0.582,-1.766,4.88,2.17
40,3,17,1700,car,943.739,1005.748,-5.192,0.31,3.082,4.7,1.9
40,4,17,1700,car,1018.759,1001.705,-0.219,-0.356,-2.122,4.68,1.93
40,6,17,1700,car,973.964,1001.37,-7.982,1.115,3.003,5.3,1.86
40,7,17,1700,car,1012.074,992.344,-8.167,1.517,2.958,4.64,1.92
40,8,17,1700,car,1021.26,992.113,-7.483,0.495,3.076,3.8,1.81
40,1,18,1800,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,18,1800,car,1026.374,997.98,-0.118,-0.6,-1.765,4.88,2.17
40,3,18,1800,car,943.22,1005.779,-5.026,0.3,3.082,4.7,1.9
40,4,18,1800,car,1018.736,1001.67,-0.197,-0.32,-2.123,4.68,1.93
40,6,18,1800,car,973.166,1001.484,-7.865,1.106,3.002,5.3,1.86
40,7,18,1800,car,1011.258,992.497,-8.155,1.52,2.957,4.64,1.92
40,8,18,1800,car,1020.511,992.162,-7.477,0.497,3.075,3.8,1.81
40,1,19,1900,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,19,1900,car,1026.364,997.919,-0.121,-0.617,-1.764,4.88,2.17
40,3,19,1900,car,942.718,1005.809,-4.859,0.29,3.082,4.7,1.9
40,4,19,1900,car,1018.716,1001.639,-0.175,-0.283,-2.124,4.68,1.93
40,6,19,1900,car,972.38,1001.596,-7.745,1.096,3.001,5.3,1.86
40,7,19,1900,car,1010.443,992.65,-8.144,1.523,2.957,4.64,1.92
40,8,19,1900,car,1019.764,992.213,-7.471,0.5,3.075,3.8,1.81
40,1,20,2000,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,20,2000,car,1026.353,997.857,-0.124,-0.634,-1.763,4.88,2.17
40,3,20,2000,car,942.232,1005.838,-4.691,0.28,3.082,4.7,1.9
40,4,20,2000,car,1018.697,1001.611,-0.153,-0.248,-2.125,4.68,1.93
40,6,20,2000,car,971.605,1001.706,-7.624,1.084,3.0,5.3,1.86
40,7,20,2000,car,1009.628,992.803,-8.133,1.527,2.956,4.64,1.92
40,8,20,2000,car,1019.017,992.264,-7.464,0.505,3.074,3.8,1.81
40,1,21,2100,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,21,2100,car,1026.343,997.793,-0.126,-0.651,-1.762,4.88,2.17
40,3,21,2100,car,941.763,1005.866,-4.521,0.269,3.082,4.7,1.9
40,4,21,2100,car,1018.68,1001.587,-0.133,-0.215,-2.126,4.68,1.93
40,6,21,2100,car,970.843,1001.816,-7.502,1.072,3.0,5.3,1.86
40,7,21,2100,car,1008.815,992.957,-8.123,1.531,2.955,4.64,1.92
40,8,21,2100,car,1018.27,992.315,-7.458,0.511,3.073,3.8,1.81
40,1,22,2200,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,22,2200,car,1026.332,997.728,-0.129,-0.666,-1.761,4.88,2.17
40,3,22,2200,car,941.31,1005.893,-4.347,0.259,3.082,4.7,1.9
40,4,22,2200,car,1018.666,1001.566,-0.116,-0.186,-2.127,4.68,1.93
40,6,22,2200,car,970.093,1001.924,-7.379,1.058,2.999,5.3,1.86
40,7,22,2200,car,1008.003,993.111,-8.113,1.535,2.955,4.64,1.92
40,8,22,2200,car,1017.524,992.367,-7.453,0.517,3.072,3.8,1.81
40,1,23,2300,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,23,2300,car,1026.32,997.661,-0.131,-0.681,-1.76,4.88,2.17
40,3,23,2300,car,940.876,1005.919,-4.17,0.248,3.082,4.7,1.9
40,4,23,2300,car,1018.653,1001.549,-0.101,-0.162,-2.128,4.68,1.93
40,6,23,2300,car,969.355,1002.03,-7.257,1.043,2.999,5.3,1.86
40,7,23,2300,car,1007.192,993.265,-8.104,1.54,2.954,4.64,1.92
40,8,23,2300,car,1016.779,992.42,-7.449,0.522,3.072,3.8,1.81
40,1,24,2400,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,24,2400,car,1026.309,997.593,-0.132,-0.694,-1.759,4.88,2.17
40,3,24,2400,car,940.459,1005.943,-3.988,0.238,3.082,4.7,1.9
40,4,24,2400,car,1018.642,1001.533,-0.09,-0.144,-2.128,4.68,1.93
40,6,24,2400,car,968.629,1002.135,-7.135,1.027,2.999,5.3,1.86
40,7,24,2400,car,1006.382,993.42,-8.095,1.544,2.953,4.64,1.92
40,8,24,2400,car,1016.034,992.473,-7.447,0.525,3.071,3.8,1.81
40,1,25,2500,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,25,2500,car,1026.297,997.523,-0.134,-0.704,-1.758,4.88,2.17
40,3,25,2500,car,940.06,1005.967,-3.801,0.226,3.082,4.7,1.9
40,4,25,2500,car,1018.632,1001.519,-0.082,-0.132,-2.129,4.68,1.93
40,6,25,2500,car,967.916,1002.238,-7.014,1.01,2.999,5.3,1.86
40,7,25,2500,car,1005.572,993.576,-8.087,1.549,2.952,4.64,1.92
40,8,25,2500,car,1015.289,992.525,-7.447,0.525,3.071,3.8,1.81
40,1,26,2600,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,26,2600,car,1026.285,997.452,-0.134,-0.711,-1.758,4.88,2.17
40,3,26,2600,car,939.68,1005.99,-3.609,0.215,3.082,4.7,1.9
40,4,26,2600,car,1018.623,1001.507,-0.079,-0.126,-2.13,4.68,1.93
40,6,26,2600,car,967.214,1002.339,-6.896,0.993,2.999,5.3,1.86
40,7,26,2600,car,1004.764,993.732,-8.078,1.552,2.952,4.64,1.92
40,8,26,2600,car,1014.545,992.577,-7.45,0.52,3.072,3.8,1.81
40,1,27,2700,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,27,2700,car,1026.273,997.381,-0.134,-0.715,-1.757,4.88,2.17
40,3,27,2700,car,939.319,1006.011,-3.41,0.203,3.082,4.7,1.9
40,4,27,2700,car,1018.614,1001.494,-0.079,-0.127,-2.131,4.68,1.93
40,6,27,2700,car,966.525,1002.438,-6.779,0.975,2.999,5.3,1.86
40,7,27,2700,car,1003.956,993.888,-8.069,1.556,2.951,4.64,1.92
40,8,27,2700,car,1013.799,992.627,-7.456,0.508,3.074,3.8,1.81
40,1,28,2800,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,28,2800,car,1026.261,997.309,-0.134,-0.717,-1.756,4.88,2.17
40,3,28,2800,car,938.978,1006.032,-3.206,0.191,3.082,4.7,1.9
40,4,28,2800,car,1018.606,1001.482,-0.083,-0.133,-2.131,4.68,1.93
40,6,28,2800,car,965.847,1002.535,-6.666,0.958,2.999,5.3,1.86
40,7,28,2800,car,1003.15,994.044,-8.06,1.558,2.951,4.64,1.92
40,8,28,2800,car,1013.054,992.675,-7.463,0.488,3.076,3.8,1.81
40,1,29,2900,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,29,2900,car,1026.249,997.237,-0.133,-0.717,-1.755,4.88,2.17
40,3,29,2900,car,938.657,1006.051,-2.995,0.179,3.082,4.7,1.9
40,4,29,2900,car,1018.597,1001.47,-0.09,-0.143,-2.132,4.68,1.93
40,6,29,2900,car,965.18,1002.63,-6.554,0.94,2.999,5.3,1.86
40,7,29,2900,car,1002.344,994.201,-8.051,1.56,2.95,4.64,1.92
40,8,29,2900,car,1012.307,992.719,-7.474,0.458,3.08,3.8,1.81
40,9,29,2900,car,1034.563,987.911,-7.789,-0.434,-3.086,4.73,2.02
40,1,30,3000,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,30,3000,car,1026.237,997.165,-0.133,-0.716,-1.754,4.88,2.17
40,3,30,3000,car,938.358,1006.069,-2.779,0.166,3.082,4.7,1.9
40,4,30,3000,car,1018.587,1001.456,-0.099,-0.157,-2.133,4.68,1.93
40,6,30,3000,car,964.525,1002.724,-6.445,0.923,2.999,5.3,1.86
40,7,30,3000,car,1001.539,994.357,-8.041,1.562,2.95,4.64,1.92
40,8,30,3000,car,1011.559,992.758,-7.485,0.416,3.086,3.8,1.81
40,9,30,3000,car,1033.787,987.827,-7.769,-0.639,-3.059,4.73,2.02
40,1,31,3100,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,31,3100,car,1026.225,997.094,-0.132,-0.716,-1.753,4.88,2.17
40,3,31,3100,car,938.08,1006.086,-2.559,0.154,3.082,4.7,1.9
40,4,31,3100,car,1018.576,1001.441,-0.11,-0.175,-2.133,4.68,1.93
40,6,31,3100,car,963.88,1002.815,-6.336,0.906,3.0,5.3,1.86
40,7,31,3100,car,1000.735,994.514,-8.03,1.563,2.949,4.64,1.92
40,8,31,3100,car,1010.81,992.791,-7.498,0.36,3.094,3.8,1.81
40,9,31,3100,car,1033.015,987.72,-7.725,-0.862,-3.03,4.73,2.02
40,1,32,3200,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,32,3200,car,1026.213,997.022,-0.132,-0.719,-1.752,4.88,2.17
40,3,32,3200,car,937.824,1006.102,-2.334,0.14,3.082,4.7,1.9
40,4,32,3200,car,1018.564,1001.424,-0.122,-0.193,-2.134,4.68,1.93
40,6,32,3200,car,963.247,1002.906,-6.228,0.889,3.0,5.3,1.86
40,7,32,3200,car,999.932,994.671,-8.019,1.563,2.949,4.64,1.92
40,8,32,3200,car,1010.06,992.816,-7.512,0.288,3.103,3.8,1.81
40,9,32,3200,car,1032.249,987.587,-7.655,-1.1,-2.999,4.73,2.02
40,1,33,3300,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,33,3300,car,1026.201,996.95,-0.133,-0.727,-1.752,4.88,2.17
40,3,33,3300,car,937.591,1006.116,-2.108,0.127,3.081,4.7,1.9
40,4,33,3300,car,1018.551,1001.405,-0.135,-0.213,-2.135,4.68,1.93
40,6,33,3300,car,962.624,1002.994,-6.118,0.873,3.0,5.3,1.86
40,7,33,3300,car,999.13,994.827,-8.008,1.563,2.949,4.64,1.92
40,8,33,3300,car,1009.308,992.831,-7.525,0.199,3.115,3.8,1.81
40,9,33,3300,car,1031.492,987.427,-7.558,-1.35,-2.965,4.73,2.02
40,1,34,3400,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,34,3400,car,1026.189,996.877,-0.135,-0.742,-1.751,4.88,2.17
40,3,34,3400,car,937.38,1006.129,-1.882,0.114,3.081,4.7,1.9
40,4,34,3400,car,1018.536,1001.385,-0.148,-0.233,-2.136,4.68,1.93
40,6,34,3400,car,962.012,1003.081,-6.007,0.857,3.0,5.3,1.86
40,7,34,3400,car,998.329,994.984,-7.997,1.563,2.949,4.64,1.92
40,8,34,3400,car,1008.554,992.834,-7.537,0.091,3.13,3.8,1.81
40,9,34,3400,car,1030.746,987.239,-7.438,-1.61,-2.928,4.73,2.02
40,1,35,3500,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,35,3500,car,1026.177,996.802,-0.139,-0.768,-1.75,4.88,2.17
40,3,35,3500,car,937.192,1006.14,-1.658,0.101,3.081,4.7,1.9
40,4,35,3500,car,1018.519,1001.363,-0.161,-0.253,-2.137,4.68,1.93
40,6,35,3500,car,961.411,1003.167,-5.893,0.841,3.0,5.3,1.86
40,7,35,3500,car,997.53,995.14,-7.985,1.562,2.948,4.64,1.92
40,8,35,3500,car,1007.8,992.823,-7.548,-0.037,-3.137,3.8,1.81
40,9,35,3500,car,1030.013,987.02,-7.299,-1.879,-2.89,4.73,2.02
40,1,36,3600,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,36,3600,car,1026.165,996.725,-0.145,-0.805,-1.749,4.88,2.17
40,3,36,3600,car,937.026,1006.151,-1.44,0.088,3.081,4.7,1.9
40,4,36,3600,car,1018.502,1001.338,-0.174,-0.273,-2.139,4.68,1.93
40,6,36,3600,car,960.822,1003.252,-5.776,0.825,3.0,5.3,1.86
40,7,36,3600,car,996.731,995.297,-7.973,1.561,2.948,4.64,1.92
40,8,36,3600,car,1007.045,992.797,-7.555,-0.185,-3.117,3.8,1.81
40,9,36,3600,car,1029.297,986.772,-7.144,-2.158,-2.848,4.73,2.02
40,1,37,3700,car,993.31,1006.56,0.0,0.0,-1.753,5.3,2.06
40,2,37,3700,car,1026.152,996.644,-0.153,-0.857,-1.748,4.88,2.17
40,3,37,3700,car,936.882,1006.16,-1.229,0.075,3.081,4.7,1.9
40,4,37,3700,car,1018.482,1001.312,-0.188,-0.294,-2.14,4.68,1.93
40,6,37,3700,car,960.244,1003.335,-5.654,0.809,2.999,5.3,1.86
40,7,37,3700,car,995.934,995.453,-7.962,1.559,2.948,4.64,1.92
40,8,37,3700,car,1006.29,992.753,-7.558,-0.354,-3.095,3.8,1.81
40,9,37,3700,car,1028.6,986.492,-6.976,-2.444,-2.805,4.73,2.02
40,1,38,3800,car,993.307,1006.544,-0.031,-0.171,-1.752,5.3,2.06
40,2,38,3800,car,1026.139,996.558,-0.164,-0.926,-1.746,4.88,2.17
40,3,38,3800,car,936.759,1006.168,-1.03,0.063,3.081,4.7,1.9
40,4,38,3800,car,1018.461,1001.285,-0.203,-0.316,-2.142,4.68,1.93
40,6,38,3800,car,959.679,1003.416,-5.527,0.793,2.999,5.3,1.86
40,7,38,3800,car,995.138,995.609,-7.95,1.557,2.948,4.64,1.92
40,8,38,3800,car,1005.535,992.689,-7.557,-0.542,-3.07,3.8,1.81
40,9,38,3800,car,1027.924,986.181,-6.797,-2.739,-2.759,4.73,2.02
40,1,39,3900,car,993.305,1006.527,-0.045,-0.244,-1.751,5.3,2.06
40,2,39,3900,car,1026.125,996.465,-0.178,-1.013,-1.745,4.88,2.17
40,3,39,3900,car,936.656,1006.174,-0.845,0.052,3.08,4.7,1.9
40,4,39,3900,car,1018.438,1001.255,-0.221,-0.341,-2.145,4.68,1.93
40,6,39,3900,car,959.126,1003.496,-5.396,0.777,2.999,5.3,1.86
40,7,39,3900,car,994.343,995.765,-7.937,1.554,2.948,4.64,1.92
40,8,39,3900,car,1004.781,992.603,-7.55,-0.75,-3.043,3.8,1.81
40,9,39,3900,car,1027.271,985.839,-6.61,-3.042,-2.71,4.73,2.02
40,1,40,4000,car,993.302,1006.502,-0.059,-0.326,-1.751,5.3,2.06
40,2,40,4000,car,1026.11,996.363,-0.195,-1.12,-1.743,4.88,2.17
40,3,40,4000,car,936.571,1006.18,-0.677,0.042,3.08,4.7,1.9
40,4,40,4000,car,1018.413,1001.222,-0.24,-0.37,-2.147,4.68,1.93
40,6,40,4000,car,958.587,1003.575,-5.261,0.76,2.998,5.3,1.86
40,7,40,4000,car,993.549,995.92,-7.923,1.55,2.948,4.64,1.92
40,8,40,4000,car,1004.029,992.493,-7.536,-0.976,-3.013,3.8,1.81
40,9,40,4000,car,1026.642,985.465,-6.415,-3.352,-2.66,4.73,2.02
41,1,1,100,car,998.944,994.3,0.0,0.0,3.012,4.61,1.86
41,2,1,100,car,989.754,997.522,0.0,0.0,-1.827,4.77,1.96
41,3,1,100,car,1004.397,982.184,3.572,-4.006,-0.843,4.87,1.93
41,4,1,100,car,1026.194,998.194,0.0,0.0,-1.689,4.76,2.01
41,5,1,100,car,985.641,1002.941,-6.835,1.13,2.978,4.64,1.88
41,6,1,100,car,996.293,976.914,0.0,0.0,1.047,4.35,1.92
41,7,1,100,car,1011.676,965.525,-0.043,-4.539,-1.58,4.76,1.9
41,8,1,100,car,1007.775,994.397,-2.393,0.853,2.799,4.51,1.86
41,9,1,100,car,1000.567,999.73,-4.889,1.47,2.849,4.89,1.93
41,10,1,100,car,1008.811,976.46,3.812,-4.384,-0.855,4.2,1.8
41,11,1,100,car,1016.095,991.161,-1.557,0.263,2.974,4.46,1.85
41,12,1,100,car,989.687,992.212,6.344,-1.237,-0.193,4.65,1.73
41,13,1,100,car,994.939,984.623,6.356,-2.199,-0.333,4.76,1.96
41,14,1,100,car,1029.779,987.527,-3.109,-0.364,-3.025,5.83,2.33
41,15,1,100,car,944.853,997.928,9.549,-1.88,-0.194,4.93,1.88
41,1,2,200,car,998.944,994.3,0.0,0.0,3.012,4.61,1.86
41,2,2,200,car,989.754,997.522,0.0,0.0,-1.827,4.77,1.96
41,3,2,200,car,1004.745,981.775,3.486,-3.973,-0.851,4.87,1.93
41,4,2,200,car,1026.194,998.194,0.0,0.0,-1.689,4.76,2.01
41,5,2,200,car,984.954,1003.029,-7.0,1.036,2.995,4.64,1.88
41,6,2,200,car,996.293,976.914,0.0,0.0,1.047,4.35,1.92
41,7,2,200,car,1011.649,965.071,-0.111,-4.521,-1.595,4.76,1.9
41,8,2,200,car,1007.538,994.487,-2.489,0.896,2.796,4.51,1.86
41,9,2,200,car,1000.079,999.877,-4.939,1.488,2.849,4.89,1.93
41,10,2,200,car,1009.16,975.995,3.638,-4.483,-0.889,4.2,1.8
41,11,2,200,car,1015.939,991.189,-1.592,0.271,2.973,4.46,1.85
41,12,2,200,car,990.321,992.089,6.541,-1.273,-0.192,4.65,1.73
41,13,2,200,car,995.572,984.395,6.125,-2.154,-0.338,4.76,1.96
41,14,2,200,car,1029.476,987.432,-3.214,-0.473,-2.996,5.83,2.33
41,15,2,200,car,945.808,997.739,9.414,-1.857,-0.195,4.93,1.88
41,1,3,300,car,998.944,994.3,0.0,0.0,3.012,4.61,1.86
41,2,3,300,car,989.754,997.522,0.0,0.0,-1.827,4.77,1.96
41,3,3,300,car,1005.084,981.369,3.402,-3.944,-0.859,4.87,1.93
41,4,3,300,car,1026.194,998.194,0.0,0.0,-1.689,4.76,2.01
41,5,3,300,car,984.25,1003.109,-7.16,0.947,3.01,4.64,1.88
41,6,3,300,car,996.293,976.914,0.0,0.0,1.047,4.35,1.92
41,7,3,300,car,1011.617,964.619,-0.174,-4.504,-1.609,4.76,1.9
41,8,3,300,car,1007.29,994.581,-2.583,0.94,2.793,4.51,1.86
41,9,3,300,car,999.585,1000.026,-4.987,1.501,2.849,4.89,1.93
41,10,3,300,car,1009.49,975.521,3.455,-4.572,-0.924,4.2,1.8
41,11,3,300,car,1015.78,991.217,-1.629,0.279,2.972,4.46,1.85
41,12,3,300,car,990.976,991.962,6.741,-1.31,-0.192,4.65,1.73
41,13,3,300,car,996.182,984.172,5.896,-2.108,-0.343,4.76,1.96
41,14,3,300,car,1029.165,987.323,-3.319,-0.595,-2.964,5.83,2.33
41,15,3,300,car,946.749,997.553,9.267,-1.831,-0.195,4.93,1.88
41,1,4,400,car,998.944,994.3,0.0,0.0,3.012,4.61,1.86
41,2,4,400,car,989.754,997.522,0.0,0.0,-1.827,4.77,1.96
41,3,4,400,car,1005.414,980.966,3.322,-3.919,-0.868,4.87,1.93
41,4,4,400,car,1026.194,998.194,0.0,0.0,-1.689,4.76,2.01
41,5,4,400,car,983.531,1003.183,-7.317,0.864,3.024,4.64,1.88
41,6,4,400,car,996.293,976.914,0.0,0.0,1.047,4.35,1.92
41,7,4,400,car,1011.58,964.169,-0.234,-4.488,-1.623,4.76,1.9
41,8,4,400,car,1007.034,994.679,-2.672,0.982,2.789,4.51,1.86
41,9,4,400,car,999.085,1000.174,-5.035,1.509,2.85,4.89,1.93
41,10,4,400,car,1009.8,975.039,3.264,-4.649,-0.959,4.2,1.8
41,11,4,400,car,1015.618,991.247,-1.668,0.288,2.97,4.46,1.85
41,12,4,400,car,991.65,991.831,6.94,-1.346,-0.192,4.65,1.73
41,13,4,400,car,996.769,983.953,5.669,-2.063,-0.349,4.76,1.96
41,14,4,400,car,1028.848,987.199,-3.422,-0.733,-2.931,5.83,2.33
41,15,4,400,car,947.676,997.37,9.11,-1.802,-0.195,4.93,1.88
41,1,5,500,car,998.944,994.3,0.0,0.0,3.012,4.61,1.86
41,2,5,500,car,989.754,997.522,0.0,0.0,-1.827,4.77,1.96
41,3,5,500,car,1005.735,980.566,3.246,-3.899,-0.877,4.87,1.93
41,4,5,500,car,1026.194,998.194,0.0,0.0,-1.689,4.76,2.01
41,5,5,500,car,982.797,1003.251,-7.469,0.79,3.036,4.64,1.88
41,6,5,500,car,996.293,976.914,0.0,0.0,1.047,4.35,1.92
41,7,5,500,car,1011.537,963.721,-0.29,-4.474,-1.636,4.76,1.9
41,8,5,500,car,1006.768,994.782,-2.755,1.023,2.786,4.51,1.86
41,9,5,500,car,998.581,1000.322,-5.084,1.511,2.853,4.89,1.93
41,10,5,500,car,1010.09,974.55,3.067,-4.715,-0.994,4.2,1.8
41,11,5,500,car,1015.451,991.277,-1.709,0.298,2.969,4.46,1.85
41,12,5,500,car,992.344,991.697,7.135,-1.381,-0.191,4.65,1.73
41,13,5,500,car,997.332,983.739,5.446,-2.018,-0.355,4.76,1.96
41,14,5,500,car,1028.525,987.057,-3.519,-0.886,-2.895,5.83,2.33
41,15,5,500,car,948.587,997.189,8.943,-1.77,-0.195,4.93,1.88
41,1,6,600,car,998.923,994.3,-0.145,0.019,3.012,4.61,1.86
